superstructure	tag	structure
https://gedcom.io/terms/v5.5.1/CHR	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/CHR	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/CHR	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/CHR	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/CHR	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/CHR	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/CHR	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/CHR	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/CHRA	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/CHRA	AGE	https://gedcom.io/terms/v5.5.1/AGE
https://gedcom.io/terms/v5.5.1/CHRA	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/CHRA	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/CHRA	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/CHRA	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/CHRA	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/CHRA	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/CHRA	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/CHRA	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/CHRA	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/CHRA	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/CHRA	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/CHRA	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/CHRA	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/CHRA	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/CHRA	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/CHRA	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/CHRA	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/CONF	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/CONF	AGE	https://gedcom.io/terms/v5.5.1/AGE
https://gedcom.io/terms/v5.5.1/CONF	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/CONF	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/CONF	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/CONF	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/CONF	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/CONF	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/CONF	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/CONF	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/CONF	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/CONF	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/CONF	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/CONF	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/CONF	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/CONF	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/CONF	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/CONF	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/CONF	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/CONL	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_LDS_ORD
https://gedcom.io/terms/v5.5.1/CONL	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/CONL	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/CONL	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_LIVING_ORDINANCE
https://gedcom.io/terms/v5.5.1/CONL	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/CONL	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/CONL	STAT	https://gedcom.io/terms/v5.5.1/STAT-LDS_BAPTISM_DATE_STATUS
https://gedcom.io/terms/v5.5.1/CONL	TEMP	https://gedcom.io/terms/v5.5.1/TEMP
https://gedcom.io/terms/v5.5.1/CORP	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/CORP	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/CORP	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/CORP	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/CORP	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/CREM	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/CREM	AGE	https://gedcom.io/terms/v5.5.1/AGE
https://gedcom.io/terms/v5.5.1/CREM	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/CREM	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/CREM	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/CREM	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/CREM	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/CREM	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/CREM	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/CREM	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/CREM	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/CREM	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/CREM	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/CREM	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/CREM	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/CREM	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/CREM	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/CREM	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/CREM	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/DEAT	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/DEAT	AGE	https://gedcom.io/terms/v5.5.1/AGE
https://gedcom.io/terms/v5.5.1/DEAT	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/DEAT	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/DEAT	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/DEAT	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/DEAT	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/DEAT	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/DEAT	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/DEAT	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/DEAT	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/DEAT	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/DEAT	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/DEAT	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/DEAT	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/DEAT	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/DEAT	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/DEAT	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/DEAT	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/DIV	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/DIV	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/DIV	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/DIV	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/DIV	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/DIV	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/DIV	HUSB	https://gedcom.io/terms/v5.5.1/HUSB-NULL
https://gedcom.io/terms/v5.5.1/DIV	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/DIV	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/DIV	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/DIV	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/DIV	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/DIV	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/DIV	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/DIV	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/DIV	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/DIV	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/DIV	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/DIV	WIFE	https://gedcom.io/terms/v5.5.1/WIFE-NULL
https://gedcom.io/terms/v5.5.1/DIV	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/DIVF	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/DIVF	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/DIVF	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/DIVF	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/DIVF	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/DIVF	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/DIVF	HUSB	https://gedcom.io/terms/v5.5.1/HUSB-NULL
https://gedcom.io/terms/v5.5.1/DIVF	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/DIVF	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/DIVF	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/DIVF	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/DIVF	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/DIVF	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/DIVF	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/DIVF	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/DIVF	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/DIVF	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/DIVF	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/DIVF	WIFE	https://gedcom.io/terms/v5.5.1/WIFE-NULL
https://gedcom.io/terms/v5.5.1/DIVF	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/DSCR	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/DSCR	AGE	https://gedcom.io/terms/v5.5.1/AGE
https://gedcom.io/terms/v5.5.1/DSCR	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/DSCR	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/DSCR	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/DSCR	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/DSCR	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/DSCR	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/DSCR	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/DSCR	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/DSCR	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/DSCR	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/DSCR	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/DSCR	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/DSCR	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/DSCR	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/DSCR	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/DSCR	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/DSCR	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/EDUC	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/EDUC	AGE	https://gedcom.io/terms/v5.5.1/AGE
https://gedcom.io/terms/v5.5.1/EDUC	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/EDUC	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/EDUC	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/EDUC	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/EDUC	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/EDUC	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/EDUC	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/EDUC	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/EDUC	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/EDUC	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/EDUC	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/EDUC	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/EDUC	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/EDUC	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/EDUC	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/EDUC	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/EDUC	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/EMIG	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/EMIG	AGE	https://gedcom.io/terms/v5.5.1/AGE
https://gedcom.io/terms/v5.5.1/EMIG	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/EMIG	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/EMIG	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/EMIG	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/EMIG	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/EMIG	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/EMIG	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/EMIG	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/EMIG	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/EMIG	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/EMIG	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/EMIG	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/EMIG	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/EMIG	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/EMIG	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/EMIG	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/EMIG	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/ENDL	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_LDS_ORD
https://gedcom.io/terms/v5.5.1/ENDL	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/ENDL	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/ENDL	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_LIVING_ORDINANCE
https://gedcom.io/terms/v5.5.1/ENDL	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/ENDL	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/ENDL	STAT	https://gedcom.io/terms/v5.5.1/ENDL-STAT
https://gedcom.io/terms/v5.5.1/ENDL	TEMP	https://gedcom.io/terms/v5.5.1/TEMP
https://gedcom.io/terms/v5.5.1/ENDL-STAT	DATE	https://gedcom.io/terms/v5.5.1/DATE-CHANGE_DATE
https://gedcom.io/terms/v5.5.1/ENGA	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/ENGA	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/ENGA	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/ENGA	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/ENGA	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/ENGA	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/ENGA	HUSB	https://gedcom.io/terms/v5.5.1/HUSB-NULL
https://gedcom.io/terms/v5.5.1/ENGA	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/ENGA	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/ENGA	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/ENGA	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/ENGA	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/ENGA	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/ENGA	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/ENGA	RESN	https://gedcom.io/terms/v5.5.1/RESN
https://gedcom.io/terms/v5.5.1/ENGA	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-SOURCE_DESCRIPTION
https://gedcom.io/terms/v5.5.1/ENGA	SOUR	https://gedcom.io/terms/v5.5.1/SOUR-XREF_SOUR
https://gedcom.io/terms/v5.5.1/ENGA	TYPE	https://gedcom.io/terms/v5.5.1/TYPE-EVENT_OR_FACT_CLASSIFICATION
https://gedcom.io/terms/v5.5.1/ENGA	WIFE	https://gedcom.io/terms/v5.5.1/WIFE-NULL
https://gedcom.io/terms/v5.5.1/ENGA	WWW	https://gedcom.io/terms/v5.5.1/WWW
https://gedcom.io/terms/v5.5.1/FACT	ADDR	https://gedcom.io/terms/v5.5.1/ADDR
https://gedcom.io/terms/v5.5.1/FACT	AGE	https://gedcom.io/terms/v5.5.1/AGE
https://gedcom.io/terms/v5.5.1/FACT	AGNC	https://gedcom.io/terms/v5.5.1/AGNC
https://gedcom.io/terms/v5.5.1/FACT	CAUS	https://gedcom.io/terms/v5.5.1/CAUS
https://gedcom.io/terms/v5.5.1/FACT	DATE	https://gedcom.io/terms/v5.5.1/DATE-DATE_VALUE
https://gedcom.io/terms/v5.5.1/FACT	EMAIL	https://gedcom.io/terms/v5.5.1/EMAIL
https://gedcom.io/terms/v5.5.1/FACT	FAX	https://gedcom.io/terms/v5.5.1/FAX
https://gedcom.io/terms/v5.5.1/FACT	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-SUBMITTER_TEXT_OR_NULL
https://gedcom.io/terms/v5.5.1/FACT	NOTE	https://gedcom.io/terms/v5.5.1/NOTE-XREF_NOTE
https://gedcom.io/terms/v5.5.1/FACT	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-NULL
https://gedcom.io/terms/v5.5.1/FACT	OBJE	https://gedcom.io/terms/v5.5.1/OBJE-XREF_OBJE
https://gedcom.io/terms/v5.5.1/FACT	PHON	https://gedcom.io/terms/v5.5.1/PHON
https://gedcom.io/terms/v5.5.1/FACT	PLAC	https://gedcom.io/terms/v5.5.1/PLAC-PLACE_NAME
https://gedcom.io/terms/v5.5.1/FACT	RELI	https://gedcom.io/terms/v5.5.1/RELI-RELIGIOUS_AFFILIATION
https://gedcom.io/terms/v5.5.1/FACT	RESN	https://gedcom.io/terms/v5.5.1/RESN
